feature,coefficient,abs_coef
cat__last_order_date_2024-02-28 14:00:15,-0.0,0.0
cat__last_order_date_2024-02-28 14:12:32,0.0,0.0
cat__actual_delivery_time_2023-03-27 06:25:38,0.0,0.0
cat__last_order_date_2024-03-01 06:04:05,-0.0,0.0
cat__last_order_date_2024-03-01 14:00:21,0.0,0.0
cat__last_order_date_2024-03-01 21:32:36,0.0,0.0
cat__last_order_date_2024-03-02 04:01:30,0.0,0.0
cat__last_order_date_2024-03-02 05:46:49,-0.0,0.0
cat__last_order_date_2024-03-02 22:50:09,-0.0,0.0
cat__last_order_date_2024-03-03 03:19:55,-0.0,0.0
cat__last_order_date_2024-03-03 12:48:39,0.0,0.0
cat__last_order_date_2024-03-03 22:07:45,-0.0,0.0
cat__actual_delivery_time_2023-03-27 11:42:42,-0.0,0.0
cat__actual_delivery_time_2024-02-10 08:05:39,-0.0,0.0
cat__order_date_2023-05-25 05:14:31,0.0,0.0
cat__actual_delivery_time_2024-02-10 03:13:56,-0.0,0.0
cat__actual_delivery_time_2023-03-28 09:02:18,0.0,0.0
cat__promised_delivery_time_2024-04-17 01:42:52,-0.0,0.0
cat__last_order_date_2024-03-03 22:15:37,-0.0,0.0
cat__last_order_date_2024-03-04 04:03:00,-0.0,0.0
cat__last_order_date_2024-03-04 12:09:15,-0.0,0.0
cat__last_order_date_2024-03-04 14:28:23,-0.0,0.0
cat__promised_delivery_time_2023-04-14 21:54:40,-0.0,0.0
cat__promised_delivery_time_2023-04-14 13:29:47,0.0,0.0
cat__last_order_date_2024-03-06 15:35:29,-0.0,0.0
cat__last_order_date_2024-03-06 16:25:44,-0.0,0.0
cat__actual_delivery_time_2023-03-28 20:12:09,-0.0,0.0
cat__last_order_date_2024-03-06 19:01:25,-0.0,0.0
cat__last_order_date_2024-03-07 08:59:56,-0.0,0.0
cat__last_order_date_2024-03-07 12:50:53,0.0,0.0
cat__last_order_date_2024-03-08 06:12:12,0.0,0.0
cat__last_order_date_2024-03-08 17:19:17,-0.0,0.0
cat__last_order_date_2024-03-08 20:49:16,0.0,0.0
cat__last_order_date_2024-03-09 00:27:33,-0.0,0.0
cat__last_order_date_2024-03-09 03:58:13,0.0,0.0
cat__last_order_date_2024-03-09 06:33:08,0.0,0.0
cat__last_order_date_2024-03-10 03:46:29,0.0,0.0
cat__last_order_date_2024-03-10 08:27:01,-0.0,0.0
cat__last_order_date_2024-03-10 14:22:58,0.0,0.0
cat__last_order_date_2024-03-10 16:58:45,0.0,0.0
cat__last_order_date_2024-03-11 01:43:36,0.0,0.0
cat__last_order_date_2024-03-11 16:11:01,-0.0,0.0
cat__last_order_date_2024-03-11 20:19:32,0.0,0.0
cat__last_order_date_2024-03-12 16:42:38,0.0,0.0
cat__last_order_date_2024-03-13 02:23:30,0.0,0.0
cat__last_order_date_2024-03-13 22:01:27,0.0,0.0
cat__last_order_date_2024-03-14 00:46:30,-0.0,0.0
cat__last_order_date_2024-03-14 18:21:31,0.0,0.0
cat__last_order_date_2024-03-14 18:40:17,0.0,0.0
cat__last_order_date_2024-03-15 04:11:36,-0.0,0.0
cat__last_order_date_2024-03-15 11:23:08,-0.0,0.0
cat__last_order_date_2024-03-15 11:58:19,0.0,0.0
cat__last_order_date_2024-03-15 13:35:58,-0.0,0.0
cat__last_order_date_2024-03-15 16:47:34,0.0,0.0
cat__last_order_date_2024-03-16 15:31:54,0.0,0.0
cat__actual_delivery_time_2023-03-29 12:22:35,0.0,0.0
cat__last_order_date_2024-03-16 19:24:52,-0.0,0.0
cat__last_order_date_2024-03-16 21:47:29,0.0,0.0
cat__last_order_date_2024-03-18 04:01:22,0.0,0.0
cat__last_order_date_2024-03-18 08:19:53,0.0,0.0
cat__actual_delivery_time_2024-02-09 09:48:42,-0.0,0.0
cat__promised_delivery_time_2023-07-31 08:43:13,0.0,0.0
cat__actual_delivery_time_2024-02-09 04:19:39,0.0,0.0
cat__promised_delivery_time_2023-08-01 05:52:59,0.0,0.0
cat__order_date_2024-01-16 16:39:24,0.0,0.0
cat__promised_delivery_time_2023-10-31 03:51:39,0.0,0.0
cat__order_date_2024-01-16 07:41:08,0.0,0.0
cat__promised_delivery_time_2023-10-31 16:39:00,0.0,0.0
cat__promised_delivery_time_2023-10-31 21:49:55,-0.0,0.0
cat__promised_delivery_time_2023-11-01 14:24:21,-0.0,0.0
cat__promised_delivery_time_2023-11-01 19:35:58,0.0,0.0
cat__promised_delivery_time_2023-11-01 21:12:47,0.0,0.0
cat__last_order_date_2024-03-18 21:22:29,-0.0,0.0
cat__order_date_2024-08-21 12:00:48,-0.0,0.0
cat__order_date_2024-08-22 02:04:33,-0.0,0.0
cat__last_order_date_2024-03-21 02:27:40,-0.0,0.0
cat__last_order_date_2024-03-23 00:19:43,-0.0,0.0
cat__last_order_date_2024-03-23 03:57:00,-0.0,0.0
cat__last_order_date_2024-03-23 04:13:06,-0.0,0.0
cat__last_order_date_2024-03-24 04:10:10,-0.0,0.0
cat__last_order_date_2024-03-24 07:14:59,0.0,0.0
cat__last_order_date_2024-03-24 13:44:38,0.0,0.0
cat__last_order_date_2024-03-24 14:45:54,0.0,0.0
cat__last_order_date_2024-03-25 01:29:32,0.0,0.0
cat__order_date_2024-01-16 06:50:16,-0.0,0.0
cat__last_order_date_2024-03-25 17:49:50,0.0,0.0
cat__last_order_date_2024-03-26 01:40:13,0.0,0.0
cat__last_order_date_2024-03-26 19:44:46,-0.0,0.0
cat__last_order_date_2024-03-27 02:35:21,-0.0,0.0
cat__last_order_date_2024-03-27 08:38:09,0.0,0.0
cat__order_date_2024-08-22 19:41:10,0.0,0.0
cat__last_order_date_2024-03-27 11:56:09,-0.0,0.0
cat__last_order_date_2024-03-27 15:19:04,-0.0,0.0
cat__order_date_2024-01-16 06:39:05,-0.0,0.0
cat__last_order_date_2024-03-28 02:58:31,-0.0,0.0
cat__promised_delivery_time_2024-04-19 14:33:19,-0.0,0.0
cat__last_order_date_2024-03-28 23:16:24,-0.0,0.0
cat__last_order_date_2024-03-29 08:13:16,0.0,0.0
cat__last_order_date_2024-03-29 18:27:14,-0.0,0.0
cat__last_order_date_2024-03-29 20:09:02,-0.0,0.0
cat__promised_delivery_time_2024-04-19 10:53:15,-0.0,0.0
cat__last_order_date_2024-03-30 04:50:39,-0.0,0.0
cat__last_order_date_2024-03-30 18:24:14,-0.0,0.0
cat__last_order_date_2024-03-31 02:27:00,0.0,0.0
cat__promised_delivery_time_2024-04-19 04:16:27,0.0,0.0
cat__last_order_date_2024-03-31 07:48:47,0.0,0.0
cat__promised_delivery_time_2024-09-30 15:57:01,0.0,0.0
cat__promised_delivery_time_2024-04-18 16:36:41,0.0,0.0
cat__last_order_date_2024-04-02 12:58:37,-0.0,0.0
cat__promised_delivery_time_2023-08-02 23:29:45,-0.0,0.0
cat__promised_delivery_time_2024-04-18 15:48:40,-0.0,0.0
cat__promised_delivery_time_2023-08-03 15:32:25,-0.0,0.0
cat__promised_delivery_time_2023-10-28 22:47:53,-0.0,0.0
cat__promised_delivery_time_2023-10-29 01:29:16,-0.0,0.0
cat__promised_delivery_time_2023-10-29 13:46:38,-0.0,0.0
cat__promised_delivery_time_2023-10-29 19:30:31,-0.0,0.0
cat__promised_delivery_time_2023-10-30 02:19:01,0.0,0.0
cat__promised_delivery_time_2024-10-03 14:39:48,-0.0,0.0
cat__promised_delivery_time_2023-10-30 21:38:11,0.0,0.0
cat__promised_delivery_time_2023-07-30 10:35:56,-0.0,0.0
cat__actual_delivery_time_2023-03-30 05:33:05,0.0,0.0
cat__last_order_date_2024-04-03 01:48:33,0.0,0.0
cat__last_order_date_2024-04-03 05:13:47,0.0,0.0
cat__promised_delivery_time_2024-04-18 00:28:51,-0.0,0.0
cat__actual_delivery_time_2023-03-30 05:39:58,-0.0,0.0
cat__order_date_2024-01-16 02:45:51,0.0,0.0
cat__order_date_2023-05-23 18:17:19,-0.0,0.0
cat__actual_delivery_time_2023-03-31 08:57:30,0.0,0.0
cat__order_date_2023-05-23 22:54:26,0.0,0.0
cat__order_date_2024-01-14 02:35:53,-0.0,0.0
cat__order_date_2023-05-24 05:13:04,0.0,0.0
cat__order_date_2023-05-24 06:47:39,0.0,0.0
cat__last_order_date_2024-04-04 07:26:06,-0.0,0.0
cat__last_order_date_2024-04-04 13:57:44,0.0,0.0
cat__actual_delivery_time_2024-02-07 03:10:54,0.0,0.0
cat__last_order_date_2024-04-04 18:16:56,-0.0,0.0
cat__actual_delivery_time_2024-02-06 08:58:48,-0.0,0.0
cat__last_order_date_2024-04-05 09:50:05,-0.0,0.0
cat__order_date_2024-07-22 04:28:26,0.0,0.0
cat__last_order_date_2024-04-06 05:24:47,-0.0,0.0
cat__actual_delivery_time_2024-02-02 23:55:14,-0.0,0.0
cat__last_order_date_2024-04-06 20:31:22,-0.0,0.0
cat__last_order_date_2024-04-07 00:35:53,0.0,0.0
cat__last_order_date_2024-04-07 02:34:51,0.0,0.0
cat__last_order_date_2024-04-08 07:50:28,0.0,0.0
cat__order_date_2024-01-17 21:50:48,0.0,0.0
cat__order_date_2024-07-22 05:53:11,-0.0,0.0
cat__promised_delivery_time_2023-04-09 00:16:59,0.0,0.0
cat__last_order_date_2024-04-11 02:15:28,-0.0,0.0
cat__last_order_date_2024-04-11 10:38:01,-0.0,0.0
cat__last_order_date_2024-04-11 11:04:11,0.0,0.0
cat__last_order_date_2024-04-12 06:07:28,0.0,0.0
cat__last_order_date_2024-04-12 11:43:17,0.0,0.0
cat__order_date_2024-07-22 22:17:01,0.0,0.0
cat__promised_delivery_time_2023-04-08 08:29:45,0.0,0.0
cat__last_order_date_2024-04-13 17:15:30,-0.0,0.0
cat__last_order_date_2024-04-13 18:07:18,-0.0,0.0
cat__last_order_date_2024-04-13 19:32:29,-0.0,0.0
cat__order_date_2024-07-23 13:43:34,-0.0,0.0
cat__promised_delivery_time_2023-04-07 22:47:36,-0.0,0.0
cat__promised_delivery_time_2023-10-27 23:25:55,-0.0,0.0
cat__promised_delivery_time_2023-04-07 10:55:15,-0.0,0.0
cat__promised_delivery_time_2023-10-28 16:21:12,0.0,0.0
cat__promised_delivery_time_2023-04-07 06:46:05,0.0,0.0
cat__promised_delivery_time_2023-08-01 19:56:04,-0.0,0.0
cat__promised_delivery_time_2023-08-01 21:44:47,-0.0,0.0
cat__promised_delivery_time_2023-08-02 04:53:07,-0.0,0.0
cat__promised_delivery_time_2023-08-02 21:25:48,0.0,0.0
cat__order_date_2024-07-23 17:11:45,0.0,0.0
cat__last_order_date_2024-04-14 22:04:03,0.0,0.0
cat__last_order_date_2024-04-15 01:47:11,0.0,0.0
cat__last_order_date_2024-04-15 02:48:52,0.0,0.0
cat__last_order_date_2024-04-15 03:39:28,0.0,0.0
cat__last_order_date_2024-04-15 06:19:27,-0.0,0.0
cat__last_order_date_2024-04-15 09:01:04,-0.0,0.0
cat__last_order_date_2024-04-15 11:28:24,-0.0,0.0
cat__promised_delivery_time_2024-04-20 19:17:45,-0.0,0.0
cat__last_order_date_2024-04-16 04:39:11,0.0,0.0
cat__promised_delivery_time_2024-04-19 19:55:06,0.0,0.0
cat__order_date_2024-07-23 21:53:14,0.0,0.0
cat__last_order_date_2024-04-18 10:50:25,-0.0,0.0
cat__last_order_date_2024-04-18 13:28:11,0.0,0.0
cat__last_order_date_2024-04-18 16:18:41,0.0,0.0
cat__last_order_date_2024-04-18 17:58:30,-0.0,0.0
cat__last_order_date_2024-04-19 04:03:27,0.0,0.0
cat__actual_delivery_time_2023-04-01 00:52:27,0.0,0.0
cat__last_order_date_2024-04-19 10:40:15,-0.0,0.0
cat__last_order_date_2024-04-19 14:16:19,-0.0,0.0
cat__actual_delivery_time_2023-04-01 22:31:42,0.0,0.0
cat__last_order_date_2024-04-19 19:39:06,0.0,0.0
cat__order_date_2024-07-19 21:57:55,0.0,0.0
cat__last_order_date_2024-04-20 19:01:45,0.0,0.0
cat__actual_delivery_time_2024-02-01 08:27:45,0.0,0.0
cat__last_order_date_2024-04-21 14:28:03,-0.0,0.0
cat__order_date_2024-01-20 20:37:11,0.0,0.0
cat__last_order_date_2024-04-22 02:53:06,-0.0,0.0
cat__order_date_2024-07-20 23:21:27,0.0,0.0
cat__order_date_2024-01-20 18:49:03,-0.0,0.0
cat__last_order_date_2024-04-23 09:33:05,0.0,0.0
cat__last_order_date_2024-04-23 16:11:59,0.0,0.0
cat__order_date_2024-01-19 19:08:25,0.0,0.0
cat__last_order_date_2024-04-24 09:19:28,0.0,0.0
cat__last_order_date_2024-04-24 12:09:13,0.0,0.0
cat__last_order_date_2024-04-24 17:11:57,-0.0,0.0
cat__order_date_2023-05-20 20:52:25,0.0,0.0
cat__order_date_2023-05-22 09:43:39,-0.0,0.0
cat__promised_delivery_time_2023-10-23 18:34:24,-0.0,0.0
cat__order_date_2024-07-21 02:26:58,-0.0,0.0
cat__order_date_2024-01-18 17:59:19,0.0,0.0
cat__actual_delivery_time_2024-01-31 20:50:40,-0.0,0.0
cat__actual_delivery_time_2024-01-31 16:01:00,-0.0,0.0
cat__promised_delivery_time_2023-10-25 21:34:48,0.0,0.0
cat__actual_delivery_time_2024-01-30 19:45:34,-0.0,0.0
cat__actual_delivery_time_2024-01-30 08:33:22,0.0,0.0
cat__order_date_2024-08-24 16:53:46,0.0,0.0
cat__order_date_2023-05-23 03:28:54,-0.0,0.0
cat__order_date_2024-08-25 17:39:03,0.0,0.0
cat__promised_delivery_time_2024-09-29 01:10:06,0.0,0.0
cat__last_order_date_2024-04-25 10:38:55,0.0,0.0
cat__last_order_date_2024-04-25 14:58:42,0.0,0.0
cat__promised_delivery_time_2024-09-29 23:38:00,0.0,0.0
cat__promised_delivery_time_2024-09-30 09:51:04,0.0,0.0
cat__last_order_date_2024-04-27 11:49:38,-0.0,0.0
cat__order_date_2024-01-23 16:21:51,-0.0,0.0
cat__order_date_2024-01-23 06:37:09,-0.0,0.0
cat__last_order_date_2024-04-28 13:19:13,0.0,0.0
cat__last_order_date_2024-04-28 20:22:25,-0.0,0.0
cat__promised_delivery_time_2024-04-23 16:27:59,0.0,0.0
cat__last_order_date_2024-04-30 04:27:38,-0.0,0.0
cat__promised_delivery_time_2024-04-22 13:54:00,0.0,0.0
cat__promised_delivery_time_2024-04-22 09:11:55,-0.0,0.0
cat__last_order_date_2024-05-01 06:30:27,-0.0,0.0
cat__last_order_date_2024-05-01 09:07:52,-0.0,0.0
cat__promised_delivery_time_2024-09-30 13:11:20,-0.0,0.0
cat__order_date_2024-07-21 11:07:08,0.0,0.0
cat__last_order_date_2024-05-01 21:28:23,0.0,0.0
cat__last_order_date_2024-05-02 00:28:42,0.0,0.0
cat__last_order_date_2024-05-02 03:12:20,0.0,0.0
cat__promised_delivery_time_2024-04-21 06:34:58,-0.0,0.0
cat__last_order_date_2024-05-02 13:28:58,-0.0,0.0
cat__last_order_date_2024-05-02 14:40:25,-0.0,0.0
cat__last_order_date_2024-05-03 00:28:32,-0.0,0.0
cat__last_order_date_2024-05-03 01:00:23,-0.0,0.0
cat__last_order_date_2024-05-03 03:46:06,-0.0,0.0
cat__last_order_date_2024-05-03 12:35:40,0.0,0.0
cat__last_order_date_2024-05-03 14:50:27,0.0,0.0
cat__last_order_date_2024-05-03 15:57:32,-0.0,0.0
cat__last_order_date_2024-05-03 21:25:40,-0.0,0.0
cat__last_order_date_2024-05-04 09:02:25,-0.0,0.0
cat__order_date_2024-07-21 22:37:39,-0.0,0.0
cat__actual_delivery_time_2023-04-03 14:45:21,0.0,0.0
cat__actual_delivery_time_2023-04-04 10:31:06,-0.0,0.0
cat__last_order_date_2024-05-05 09:52:12,0.0,0.0
cat__last_order_date_2024-05-06 02:04:58,0.0,0.0
cat__last_order_date_2024-05-06 11:58:12,0.0,0.0
cat__last_order_date_2024-05-07 14:59:53,0.0,0.0
cat__promised_delivery_time_2024-04-21 00:19:15,-0.0,0.0
cat__promised_delivery_time_2023-04-09 16:30:33,-0.0,0.0
cat__last_order_date_2024-05-08 08:15:44,0.0,0.0
cat__promised_delivery_time_2023-04-09 04:14:19,-0.0,0.0
cat__last_order_date_2024-05-09 03:55:26,-0.0,0.0
cat__promised_delivery_time_2023-04-09 02:11:19,-0.0,0.0
cat__last_order_date_2024-05-10 09:01:56,-0.0,0.0
cat__last_order_date_2024-05-10 13:53:48,-0.0,0.0
cat__order_date_2024-01-22 09:08:13,0.0,0.0
cat__last_order_date_2024-05-11 04:29:41,-0.0,0.0
cat__last_order_date_2024-05-11 05:13:19,0.0,0.0
cat__order_date_2023-05-18 23:59:38,-0.0,0.0
cat__order_date_2024-01-21 17:57:30,0.0,0.0
cat__order_date_2023-05-19 13:05:59,0.0,0.0
cat__actual_delivery_time_2023-04-05 11:42:45,0.0,0.0
cat__actual_delivery_time_2023-04-05 15:48:16,0.0,0.0
cat__promised_delivery_time_2023-08-06 08:18:35,0.0,0.0
cat__promised_delivery_time_2023-10-20 11:07:27,0.0,0.0
cat__promised_delivery_time_2023-10-20 21:41:45,-0.0,0.0
cat__actual_delivery_time_2024-01-27 20:06:55,-0.0,0.0
cat__order_date_2024-01-25 08:02:43,0.0,0.0
cat__order_date_2024-01-25 04:34:04,-0.0,0.0
cat__actual_delivery_time_2023-04-05 18:41:51,-0.0,0.0
cat__promised_delivery_time_2023-10-22 05:53:13,0.0,0.0
cat__promised_delivery_time_2023-10-22 09:31:12,-0.0,0.0
cat__promised_delivery_time_2023-10-22 16:17:26,-0.0,0.0
cat__actual_delivery_time_2023-04-06 14:36:38,0.0,0.0
cat__promised_delivery_time_2023-10-23 18:28:42,0.0,0.0
cat__last_order_date_2024-05-11 19:09:20,-0.0,0.0
cat__order_date_2024-01-25 03:01:54,-0.0,0.0
cat__last_order_date_2024-05-13 02:47:12,-0.0,0.0
cat__last_order_date_2024-05-13 17:00:31,0.0,0.0
cat__last_order_date_2024-05-14 00:59:20,-0.0,0.0
cat__last_order_date_2024-05-14 03:01:34,0.0,0.0
cat__actual_delivery_time_2023-04-06 15:16:02,-0.0,0.0
cat__last_order_date_2024-05-14 16:20:19,-0.0,0.0
cat__order_date_2023-05-17 05:17:19,0.0,0.0
cat__order_date_2023-05-17 18:13:02,-0.0,0.0
cat__order_date_2024-01-25 00:04:47,0.0,0.0
cat__order_date_2023-05-18 00:30:10,0.0,0.0
cat__last_order_date_2024-05-15 05:36:05,0.0,0.0
cat__last_order_date_2024-05-15 13:00:17,0.0,0.0
cat__order_date_2024-01-24 17:43:28,-0.0,0.0
cat__actual_delivery_time_2024-01-25 23:24:31,0.0,0.0
cat__last_order_date_2024-05-16 05:05:56,0.0,0.0
cat__last_order_date_2024-05-16 16:47:07,-0.0,0.0
cat__actual_delivery_time_2024-01-25 20:59:59,0.0,0.0
cat__last_order_date_2024-05-17 07:11:11,0.0,0.0
cat__last_order_date_2024-05-17 08:00:34,-0.0,0.0
cat__last_order_date_2024-05-17 18:25:15,0.0,0.0
cat__actual_delivery_time_2023-04-07 01:11:00,-0.0,0.0
cat__last_order_date_2024-05-18 03:11:30,-0.0,0.0
cat__last_order_date_2024-05-19 00:36:01,-0.0,0.0
cat__order_date_2024-07-17 22:05:57,0.0,0.0
cat__last_order_date_2024-05-19 01:30:02,0.0,0.0
cat__last_order_date_2024-05-19 05:04:34,0.0,0.0
cat__order_date_2024-01-25 23:09:31,0.0,0.0
cat__last_order_date_2024-05-19 11:15:16,0.0,0.0
cat__order_date_2024-01-25 20:44:59,0.0,0.0
cat__last_order_date_2024-05-20 16:56:51,-0.0,0.0
cat__last_order_date_2024-05-20 18:34:01,0.0,0.0
cat__last_order_date_2024-05-21 02:04:06,-0.0,0.0
cat__last_order_date_2024-05-21 14:38:44,0.0,0.0
cat__last_order_date_2024-05-21 16:19:30,0.0,0.0
cat__actual_delivery_time_2024-01-25 08:23:43,0.0,0.0
cat__order_date_2024-08-27 19:41:12,-0.0,0.0
cat__last_order_date_2024-05-22 03:16:45,0.0,0.0
cat__actual_delivery_time_2024-01-25 04:54:04,-0.0,0.0
cat__last_order_date_2024-05-23 03:21:47,0.0,0.0
cat__last_order_date_2024-05-23 05:12:37,-0.0,0.0
cat__last_order_date_2024-05-23 16:52:07,-0.0,0.0
cat__last_order_date_2024-05-23 22:19:58,-0.0,0.0
cat__actual_delivery_time_2024-01-25 03:25:54,-0.0,0.0
cat__last_order_date_2024-05-24 20:01:10,0.0,0.0
cat__promised_delivery_time_2024-09-26 16:53:13,0.0,0.0
cat__actual_delivery_time_2024-01-25 00:21:47,0.0,0.0
cat__actual_delivery_time_2024-01-24 18:02:28,-0.0,0.0
cat__promised_delivery_time_2023-04-05 18:28:51,-0.0,0.0
cat__promised_delivery_time_2023-04-05 15:52:16,0.0,0.0
cat__last_order_date_2024-05-25 03:48:02,-0.0,0.0
cat__last_order_date_2024-05-26 07:16:36,-0.0,0.0
cat__promised_delivery_time_2023-04-05 11:38:45,0.0,0.0
cat__last_order_date_2024-05-26 08:18:38,-0.0,0.0
cat__promised_delivery_time_2024-09-26 17:03:47,0.0,0.0
cat__last_order_date_2024-05-27 13:54:56,-0.0,0.0
cat__last_order_date_2024-05-27 14:45:47,-0.0,0.0
cat__last_order_date_2024-05-27 18:40:01,-0.0,0.0
cat__last_order_date_2024-05-27 19:41:13,-0.0,0.0
cat__last_order_date_2024-05-28 05:42:27,0.0,0.0
cat__last_order_date_2024-05-28 12:31:28,-0.0,0.0
cat__last_order_date_2024-05-28 14:59:08,0.0,0.0
cat__promised_delivery_time_2024-09-27 18:52:45,0.0,0.0
cat__promised_delivery_time_2024-04-25 15:15:42,0.0,0.0
cat__last_order_date_2024-05-28 20:20:44,-0.0,0.0
cat__promised_delivery_time_2024-04-25 08:14:21,-0.0,0.0
cat__last_order_date_2024-05-28 21:19:44,-0.0,0.0
cat__last_order_date_2024-05-29 02:36:15,0.0,0.0
cat__last_order_date_2024-05-29 22:09:17,0.0,0.0
cat__promised_delivery_time_2024-04-24 17:24:57,-0.0,0.0
cat__promised_delivery_time_2024-04-23 22:17:29,-0.0,0.0
cat__actual_delivery_time_2024-01-23 16:30:51,-0.0,0.0
cat__actual_delivery_time_2024-01-23 06:55:09,-0.0,0.0
cat__last_order_date_2024-05-30 20:18:11,-0.0,0.0
cat__actual_delivery_time_2024-01-22 09:25:13,0.0,0.0
cat__last_order_date_2024-05-31 16:08:45,-0.0,0.0
cat__last_order_date_2024-05-31 19:02:48,0.0,0.0
cat__last_order_date_2024-05-31 20:17:20,0.0,0.0
cat__actual_delivery_time_2024-01-21 18:32:30,0.0,0.0
cat__promised_delivery_time_2024-09-28 21:39:26,0.0,0.0
cat__promised_delivery_time_2023-08-08 06:16:23,-0.0,0.0
cat__order_date_2024-01-27 19:44:55,-0.0,0.0
cat__promised_delivery_time_2023-10-17 11:55:35,-0.0,0.0
cat__promised_delivery_time_2023-10-18 21:34:10,0.0,0.0
cat__actual_delivery_time_2024-01-20 21:01:11,0.0,0.0
cat__promised_delivery_time_2023-10-19 17:42:57,-0.0,0.0
cat__actual_delivery_time_2024-01-20 19:04:03,-0.0,0.0
cat__order_date_2024-08-23 16:05:00,-0.0,0.0
cat__promised_delivery_time_2023-08-03 23:57:19,0.0,0.0
cat__promised_delivery_time_2023-08-04 04:07:55,0.0,0.0
cat__promised_delivery_time_2023-08-05 10:00:32,0.0,0.0
cat__last_order_date_2024-05-31 21:21:14,0.0,0.0
cat__last_order_date_2024-05-31 23:11:12,0.0,0.0
cat__actual_delivery_time_2024-01-19 19:37:25,0.0,0.0
cat__actual_delivery_time_2024-01-18 18:31:19,0.0,0.0
cat__order_date_2024-01-31 20:29:40,-0.0,0.0
cat__order_date_2024-01-31 15:32:00,-0.0,0.0
cat__last_order_date_2024-06-01 20:59:04,-0.0,0.0
cat__last_order_date_2024-06-01 21:54:06,0.0,0.0
cat__order_date_2024-01-30 19:28:34,-0.0,0.0
cat__last_order_date_2024-06-02 03:23:24,-0.0,0.0
cat__last_order_date_2024-06-02 05:56:22,0.0,0.0
cat__last_order_date_2024-06-02 08:56:27,-0.0,0.0
cat__order_date_2024-01-30 08:17:22,0.0,0.0
cat__last_order_date_2024-06-02 18:31:20,0.0,0.0
cat__actual_delivery_time_2024-01-17 22:06:48,0.0,0.0
cat__last_order_date_2024-06-03 21:33:06,0.0,0.0
cat__last_order_date_2024-06-04 05:37:56,-0.0,0.0
cat__last_order_date_2024-06-04 21:07:32,-0.0,0.0
cat__last_order_date_2024-06-05 03:37:45,-0.0,0.0
cat__last_order_date_2024-06-05 04:40:12,0.0,0.0
cat__order_date_2024-08-23 19:54:08,0.0,0.0
cat__order_date_2024-07-19 01:53:39,-0.0,0.0
cat__order_date_2024-07-19 03:53:24,-0.0,0.0
cat__order_date_2024-07-19 14:29:26,0.0,0.0
cat__last_order_date_2024-06-06 21:04:35,-0.0,0.0
cat__last_order_date_2024-06-06 23:04:27,0.0,0.0
cat__actual_delivery_time_2023-04-07 06:49:05,0.0,0.0
cat__order_date_2024-02-01 07:51:45,0.0,0.0
cat__last_order_date_2024-06-08 06:23:34,-0.0,0.0
cat__last_order_date_2024-06-08 10:14:10,0.0,0.0
cat__last_order_date_2024-06-08 11:59:34,-0.0,0.0
cat__last_order_date_2024-06-08 18:58:00,-0.0,0.0
cat__promised_delivery_time_2024-04-28 13:32:13,0.0,0.0
cat__order_date_2023-05-13 19:18:59,-0.0,0.0
cat__actual_delivery_time_2023-04-07 10:54:15,-0.0,0.0
cat__actual_delivery_time_2023-04-07 22:45:36,-0.0,0.0
cat__order_date_2023-05-14 07:57:31,-0.0,0.0
cat__actual_delivery_time_2023-04-08 08:28:45,0.0,0.0
cat__last_order_date_2024-06-09 05:12:42,0.0,0.0
cat__promised_delivery_time_2023-04-07 01:01:00,-0.0,0.0
cat__last_order_date_2024-06-09 10:45:42,0.0,0.0
cat__last_order_date_2024-06-09 14:49:20,0.0,0.0
cat__last_order_date_2024-06-09 18:01:59,-0.0,0.0
cat__last_order_date_2024-06-09 18:25:49,-0.0,0.0
cat__promised_delivery_time_2023-04-06 15:21:02,-0.0,0.0
cat__last_order_date_2024-06-11 00:39:02,-0.0,0.0
cat__promised_delivery_time_2023-04-06 14:38:38,0.0,0.0
cat__actual_delivery_time_2023-04-09 00:21:59,0.0,0.0
cat__last_order_date_2024-06-11 20:01:49,-0.0,0.0
cat__promised_delivery_time_2023-10-15 20:44:09,-0.0,0.0
cat__actual_delivery_time_2024-01-16 16:56:24,0.0,0.0
cat__actual_delivery_time_2024-01-16 07:51:08,0.0,0.0
cat__promised_delivery_time_2023-10-16 05:54:38,0.0,0.0
cat__promised_delivery_time_2023-10-16 07:34:34,-0.0,0.0
cat__actual_delivery_time_2024-01-16 07:24:16,-0.0,0.0
cat__promised_delivery_time_2023-10-17 04:41:37,-0.0,0.0
cat__promised_delivery_time_2023-10-17 05:49:18,0.0,0.0
cat__promised_delivery_time_2023-10-17 08:25:55,0.0,0.0
cat__promised_delivery_time_2023-08-06 13:52:22,0.0,0.0
cat__promised_delivery_time_2023-08-06 16:07:31,0.0,0.0
cat__promised_delivery_time_2023-08-07 07:29:25,-0.0,0.0
cat__promised_delivery_time_2023-08-07 07:56:06,-0.0,0.0
cat__actual_delivery_time_2024-01-16 06:58:05,-0.0,0.0
cat__last_order_date_2024-06-11 22:58:08,0.0,0.0
cat__last_order_date_2024-06-12 01:40:22,0.0,0.0
cat__last_order_date_2024-06-12 02:35:04,-0.0,0.0
cat__actual_delivery_time_2024-01-16 03:13:51,0.0,0.0
cat__last_order_date_2024-06-12 10:25:56,0.0,0.0
cat__last_order_date_2024-06-12 11:13:45,0.0,0.0
cat__actual_delivery_time_2023-04-09 02:11:19,-0.0,0.0
cat__last_order_date_2024-06-13 03:42:15,-0.0,0.0
